ID,SalePrice
1461,127406.25
1462,152562.5
1463,127406.25
1464,152562.5
1465,297225.0
1466,152562.5
1467,152562.5
1468,152562.5
1469,234175.0
1470,115650.0
1471,234175.0
1472,152562.5
1473,127406.25
1474,152562.5
1475,234175.0
1476,360482.25
1477,297225.0
1478,360482.25
1479,297225.0
1480,360482.25
1481,297225.0
1482,297225.0
1483,152562.5
1484,234175.0
1485,234175.0
1486,234175.0
1487,297225.0
1488,297225.0
1489,234175.0
1490,152562.5
1491,234175.0
1492,127406.25
1493,152562.5
1494,297225.0
1495,297225.0
1496,234175.0
1497,234175.0
1498,234175.0
1499,234175.0
1500,152562.5
1501,152562.5
1502,234175.0
1503,297225.0
1504,297225.0
1505,234175.0
1506,152562.5
1507,152562.5
1508,152562.5
1509,152562.5
1510,127406.25
1511,127406.25
1512,127406.25
1513,152562.5
1514,127406.25
1515,127406.25
1516,152562.5
1517,152562.5
1518,127406.25
1519,234175.0
1520,127406.25
1521,127406.25
1522,152562.5
1523,115650.0
1524,127406.25
1525,127406.25
1526,127406.25
1527,115650.0
1528,152562.5
1529,127406.25
1530,152562.5
1531,115650.0
1532,127406.25
1533,127406.25
1534,152562.5
1535,127406.25
1536,127406.25
1537,57952.75
1538,297225.0
1539,297225.0
1540,127406.25
1541,152562.5
1542,127406.25
1543,234175.0
1544,115650.0
1545,152562.5
1546,152562.5
1547,127406.25
1548,152562.5
1549,127406.25
1550,127406.25
1551,152562.5
1552,115650.0
1553,152562.5
1554,152562.5
1555,127406.25
1556,127406.25
1557,127406.25
1558,152562.5
1559,115650.0
1560,127406.25
1561,115650.0
1562,127406.25
1563,127406.25
1564,127406.25
1565,127406.25
1566,234175.0
1567,115650.0
1568,152562.5
1569,98768.75
1570,152562.5
1571,115650.0
1572,127406.25
1573,234175.0
1574,127406.25
1575,234175.0
1576,152562.5
1577,234175.0
1578,152562.5
1579,127406.25
1580,234175.0
1581,127406.25
1582,127406.25
1583,297225.0
1584,234175.0
1585,152562.5
1586,98768.75
1587,127406.25
1588,127406.25
1589,115650.0
1590,152562.5
1591,115650.0
1592,127406.25
1593,152562.5
1594,115650.0
1595,127406.25
1596,234175.0
1597,127406.25
1598,234175.0
1599,297225.0
1600,297225.0
1601,57952.75
1602,152562.5
1603,115650.0
1604,297225.0
1605,297225.0
1606,152562.5
1607,152562.5
1608,234175.0
1609,234175.0
1610,127406.25
1611,127406.25
1612,127406.25
1613,127406.25
1614,127406.25
1615,115650.0
1616,115650.0
1617,115650.0
1618,127406.25
1619,127406.25
1620,127406.25
1621,127406.25
1622,127406.25
1623,297225.0
1624,152562.5
1625,152562.5
1626,152562.5
1627,152562.5
1628,297225.0
1629,234175.0
1630,297225.0
1631,297225.0
1632,297225.0
1633,234175.0
1634,152562.5
1635,152562.5
1636,152562.5
1637,127406.25
1638,234175.0
1639,152562.5
1640,234175.0
1641,152562.5
1642,234175.0
1643,297225.0
1644,297225.0
1645,127406.25
1646,152562.5
1647,234175.0
1648,127406.25
1649,127406.25
1650,115650.0
1651,115650.0
1652,152562.5
1653,152562.5
1654,152562.5
1655,234175.0
1656,152562.5
1657,152562.5
1658,152562.5
1659,234175.0
1660,127406.25
1661,360482.25
1662,360482.25
1663,360482.25
1664,371187.5
1665,360482.25
1666,297225.0
1667,297225.0
1668,360482.25
1669,360482.25
1670,360482.25
1671,234175.0
1672,360482.25
1673,297225.0
1674,297225.0
1675,152562.5
1676,152562.5
1677,234175.0
1678,371187.5
1679,297225.0
1680,360482.25
1681,360482.25
1682,297225.0
1683,234175.0
1684,234175.0
1685,152562.5
1686,234175.0
1687,234175.0
1688,234175.0
1689,234175.0
1690,234175.0
1691,234175.0
1692,297225.0
1693,234175.0
1694,152562.5
1695,234175.0
1696,234175.0
1697,234175.0
1698,297225.0
1699,297225.0
1700,234175.0
1701,297225.0
1702,297225.0
1703,297225.0
1704,297225.0
1705,297225.0
1706,360482.25
1707,234175.0
1708,234175.0
1709,360482.25
1710,297225.0
1711,297225.0
1712,297225.0
1713,234175.0
1714,234175.0
1715,234175.0
1716,234175.0
1717,234175.0
1718,152562.5
1719,234175.0
1720,297225.0
1721,234175.0
1722,127406.25
1723,127406.25
1724,234175.0
1725,234175.0
1726,152562.5
1727,152562.5
1728,234175.0
1729,152562.5
1730,152562.5
1731,127406.25
1732,127406.25
1733,127406.25
1734,127406.25
1735,127406.25
1736,127406.25
1737,297225.0
1738,234175.0
1739,234175.0
1740,152562.5
1741,152562.5
1742,152562.5
1743,234175.0
1744,297225.0
1745,234175.0
1746,297225.0
1747,234175.0
1748,152562.5
1749,127406.25
1750,152562.5
1751,234175.0
1752,127406.25
1753,127406.25
1754,234175.0
1755,152562.5
1756,115650.0
1757,127406.25
1758,115650.0
1759,127406.25
1760,127406.25
1761,127406.25
1762,127406.25
1763,152562.5
1764,127406.25
1765,152562.5
1766,152562.5
1767,152562.5
1768,127406.25
1769,234175.0
1770,152562.5
1771,127406.25
1772,127406.25
1773,115650.0
1774,127406.25
1775,152562.5
1776,127406.25
1777,127406.25
1778,127406.25
1779,127406.25
1780,234175.0
1781,127406.25
1782,98768.75
1783,127406.25
1784,115650.0
1785,127406.25
1786,115650.0
1787,234175.0
1788,57952.75
1789,127406.25
1790,98768.75
