ID,SalePrice
1461,131930.31293996505
1462,158565.9230636526
1463,177940.44487264013
1464,180362.6593652606
1465,212386.90012894646
1466,181576.54108710648
1467,177546.48649733854
1468,181998.2787110918
1469,176579.28819891732
1470,130588.48307952494
1471,210186.5961463016
1472,102500.0
1473,102790.29456290885
1474,147287.69500393345
1475,135789.79574303416
1476,428827.2885788343
1477,327004.1900574094
1478,311095.6041676448
1479,302982.24244653614
1480,383250.9792269279
1481,320584.6848494364
1482,200141.11619215942
1483,217059.4984724726
1484,189669.9604454204
1485,199760.47461303693
1486,191066.2180693582
1487,309408.02470619086
1488,230386.58818690685
1489,232998.53295111054
1490,230271.68422506427
1491,224380.37067293463
1492,93634.66352455672
1493,144277.51988013653
1494,307956.5171570777
1495,313727.8418725211
1496,219437.25685843625
1497,160416.92579449815
1498,159545.687098941
1499,159837.70279897872
1500,159825.41875487156
1501,161747.14332594463
1502,160262.95222746523
1503,257848.66435444335
1504,244673.37793447383
1505,218316.88320646746
1506,180583.77837323787
1507,217865.63239908186
1508,186895.10896847546
1509,183028.7504611993
1510,159364.04905344505
1511,149387.05183690472
1512,144603.43264292766
1513,172744.89990081164
1514,133418.67197376883
1515,211580.47746001504
1516,145764.9918642209
1517,144891.07272029528
1518,149429.3705125556
1519,213267.67497930807
1520,144879.93094010375
1521,136673.91701354773
1522,153645.80350445895
1523,135846.814146682
1524,143665.7330013896
1525,126828.4037040967
1526,140977.36396247393
1527,143258.32194691175
1528,133536.56801884412
1529,145753.1033112495
1530,149063.7583770709
1531,125243.85182061538
1532,106232.80742507997
1533,118251.44586559411
1534,133997.48071626882
1535,115298.87378182293
1536,115629.836040792
1537,106706.46367755214
1538,182200.3253807317
1539,237462.94694396292
1540,121127.06002724613
1541,140160.022085546
1542,137311.10946798543
1543,126348.21460492817
1544,112975.92020787539
1545,155086.4277623652
1546,136561.2660250553
1547,135286.076308657
1548,132661.76341305627
1549,145144.89710851433
1550,131786.1825585811
1551,109824.73240886403
1552,133974.50319711422
1553,225749.09078321606
1554,125678.28756189477
1555,189471.52547152078
1556,135763.31960175798
1557,97805.75998288087
1558,116215.30783336562
1559,129634.72100305202
1560,154391.38961413116
1561,83316.58184578776
1562,123684.66780860716
1563,127231.68713395191
1564,139251.78555756516
1565,154699.4884839563
1566,249193.33418828633
1567,116751.99118619513
1568,195883.69632272868
1569,124249.11979237672
1570,118509.02867582513
1571,133471.9037424931
1572,138706.18414300145
1573,187848.2766205559
1574,145617.08531301148
1575,214299.6878784595
1576,219031.30359872754
1577,219005.70282418415
1578,137051.02918108943
1579,140621.93103452417
1580,202284.16960071636
1581,194444.8227607477
1582,143947.65077446424
1583,193081.13490797268
1584,218604.13677337626
1585,142000.0
1586,85514.71780186867
1587,119511.49318532682
1588,134383.1170153082
1589,91200.35395041353
1590,139067.3380288537
1591,126511.20400087393
1592,117152.35805300067
1593,142105.5056208689
1594,161588.33374290366
1595,144526.6962533729
1596,233652.39550517808
1597,196133.17792022813
1598,180285.75472734717
1599,205216.593751812
1600,211345.20900198494
1601,118312.66139016845
1602,116221.56632297716
1603,93772.71509062583
1604,266416.5498104089
1605,225564.8072615647
1606,153435.60262983173
1607,168646.22966813276
1608,265143.003636675
1609,281683.47454858926
1610,175756.7216211441
1611,139924.33045094562
1612,159154.67887492155
1613,149361.67737645112
1614,92065.84296768098
1615,99925.41314998725
1616,99732.62349520516
1617,93190.40970938324
1618,157225.84823820068
1619,143654.1512993709
1620,172810.75913797918
1621,153781.30095204426
1622,153637.36827371287
1623,211426.7709403808
1624,218968.54303601995
1625,144000.5531086834
1626,154721.67141818692
1627,177920.15518965016
1628,197539.72361145716
1629,175054.70734984073
1630,232980.4472565149
1631,151811.72292933386
1632,261143.48848178916
1633,183532.819505172
1634,202259.34359181364
1635,182854.59822527866
1636,177459.40398815292
1637,180286.57479146132
1638,188027.67085779048
1639,171953.76321136876
1640,200940.590924605
1641,176343.20129407942
1642,236502.68296010935
1643,247143.03218459917
1644,237293.91532103342
1645,183288.893451247
1646,160146.93466248846
1647,161700.19390517924
1648,147285.6422356635
1649,132888.2292090525
1650,131815.67264111774
1651,120038.6516189608
1652,102500.0
1653,94500.0
1654,155000.0
1655,141673.86193223373
1656,147273.8879311175
1657,149779.46482928665
1658,149498.50575950707
1659,136403.25745821575
1660,180394.19517511362
1661,431676.7577851098
1662,314880.80332801904
1663,394440.5339666359
1664,384237.5564381175
1665,374658.561938657
1666,310992.3367757058
1667,298315.81667052064
1668,381354.8466705764
1669,344540.58928572794
1670,353907.8572518916
1671,315448.68805456586
1672,272667.77229702176
1673,306841.5171295289
1674,291436.2341616666
1675,205591.69347988267
1676,213577.54450723785
1677,309937.3593965762
1678,401019.06219451
1679,292152.0871551652
1680,358298.1901581971
1681,347318.546138431
1682,317833.50249584334
1683,200990.20886277247
1684,210790.23822297234
1685,191973.0668444384
1686,187861.65328130012
1687,178977.08303149178
1688,191746.815731667
1689,193702.24360785238
1690,193161.73277340355
1691,190064.8458203565
1692,198482.9639385942
1693,182547.7001325144
1694,181038.27941801466
1695,180000.0
1696,201677.6029120872
1697,178077.53142524522
1698,304740.0538369455
1699,324937.85694615514
1700,302393.23220531305
1701,312722.5527685248
1702,234214.16176748698
1703,236095.0617230189
1704,234813.95889437752
1705,235434.6575908568
1706,328050.6115323433
1707,221519.55836003055
1708,236236.991106023
1709,256287.0013723673
1710,220987.72887384464
1711,234157.59134984002
1712,224050.24881035928
1713,237618.50081663008
1714,221405.53436764973
1715,223049.61569399765
1716,212189.31368331175
1717,190308.61112227693
1718,151022.75603372898
1719,212911.12385849078
1720,212200.59635509143
1721,188493.0495506186
1722,134050.4910985
1723,150123.8421859305
1724,215975.26354693942
1725,211218.2509569939
1726,200205.09342969718
1727,212254.18306777888
1728,215010.4745287383
1729,142175.727897336
1730,162810.6014679039
1731,115459.25160219436
1732,130831.41892472187
1733,129540.81402970002
1734,129225.04820493844
1735,171273.97610355236
1736,137553.95117041038
1737,240565.5760119307
1738,282701.0183284236
1739,167756.1441009136
1740,202074.60124375933
1741,215029.24646466773
1742,161687.63640736224
1743,174790.3845046089
1744,275393.69237218436
1745,235121.11493431203
1746,248980.99138791184
1747,190286.8037515768
1748,214832.68943365602
1749,165511.32456847045
1750,161270.4284716319
1751,184845.25364431422
1752,135897.17605791806
1753,156395.2142940345
1754,210489.91002776904
1755,185148.63787118086
1756,142235.77299220042
1757,129987.5589272898
1758,145831.96019470514
1759,143300.5739682829
1760,153598.13583358866
1761,149438.1851085249
1762,171168.12339254023
1763,137780.79909091318
1764,129159.91056897736
1765,213640.3437984094
1766,158898.87041380597
1767,130564.67989002394
1768,202644.90383610656
1769,130763.6186135864
1770,157154.5226374634
1771,142443.2588065936
1772,155173.2496914687
1773,138646.27283431863
1774,152482.52060437982
1775,136093.35757143874
1776,153914.14806588742
1777,123266.13203251817
1778,210780.29364244538
1779,116725.91561517876
1780,172189.18805885647
1781,136112.90060448195
1782,109915.1639884805
1783,133675.87084672792
1784,237130.7282938092
1785,117522.76294879003
1786,116960.2181511879
1787,241582.4504623117
1788,100260.6934988416
1789,106696.43760851974
1790,115302.75528905426
1791,168663.9710643298
1792,144114.24499211987
1793,140786.39627294426
1794,181426.4994655255
1795,134092.43284191377
1796,122268.40973896583
1797,111653.96182528923
1798,144907.50840790907
1799,125547.287608853
1800,152080.18555824188
1801,158507.8896904534
1802,165636.37753417363
1803,164515.4531565174
1804,129242.57861767912
1805,137569.81618487087
1806,124245.52658443751
1807,121398.54864679498
1808,115009.05310264166
1809,244596.2760714672
1810,121156.48360935778
1811,109740.57009054338
1812,110049.98282854479
1813,117375.87071230136
1814,113866.02380086159
1815,115089.5462479164
1816,159821.80403457387
1817,255487.06038186958
1818,117038.97771601962
1819,125525.28837212386
1820,107854.78442942642
1821,111496.87072136292
1822,150528.80405410522
1823,74013.21230481887
1824,119427.33853671655
1825,138819.9911033533
1826,144903.92132364912
1827,113879.94416060514
1828,136600.95261236635
1829,129955.99685226627
1830,121619.03325440089
1831,140683.15556653214
1832,119496.57065609192
1833,122895.54613523751
1834,147321.85755739117
1835,119336.45223529646
1836,122112.05604600676
1837,119295.57849512839
1838,123254.62854453879
1839,145640.62752772027
1840,179000.0
1841,128913.01366370528
1842,95476.91069023462
1843,133708.35973857378
1844,155470.2399985694
1845,153328.21916791212
1846,132976.17833416723
1847,178696.57951715955
1848,106173.88579291424
1849,102142.36582763141
1850,136977.95179461886
1851,124668.90661629594
1852,134230.97832559966
1853,189643.24447127458
1854,201314.20389159588
1855,209857.50031663015
1856,213366.68867569347
1857,205490.6927788317
1858,159481.86958458988
1859,118858.0
1860,161092.99954320834
1861,124773.9389427666
1862,195121.97782265535
1863,192558.94339217138
1864,192820.34658118724
1865,240926.93110529517
1866,248492.4654563119
1867,226475.76047927598
1868,213423.65863493388
1869,161054.2220554736
1870,202652.62850403227
1871,218077.45544820087
1872,203856.8942116173
1873,251606.6915826954
1874,134949.44355164192
1875,133992.1517523405
1876,212687.9466891202
1877,210766.76912292934
1878,209533.57790828188
1879,134491.93466095004
1880,151346.6995395376
1881,219137.8104081398
1882,196013.59759246404
1883,206825.46890646886
1884,203480.03727635538
1885,188529.37900579654
1886,209230.09743231474
1887,206530.42970296848
1888,235209.43696215982
1889,203917.36358284275
1890,124900.34891306583
1891,148000.0
1892,138874.06582560504
1893,114464.75140680648
1894,126434.09687814763
1895,135780.46626862496
1896,130824.41348850378
1897,141222.01335416982
1898,156701.08712014943
1899,236975.47660182638
1900,186535.01285696295
1901,185703.61634023007
1902,187686.80805984343
1903,231268.41349913707
1904,209820.25194727062
1905,211790.04786564107
1906,156342.17217450883
1907,201529.9953382305
1908,120184.56633756915
1909,133948.07781191953
1910,135693.43714950467
1911,180960.37791363124
1912,238702.57791761763
1913,78478.59985189598
1914,63829.47062014075
1915,332279.96155039495
1916,76928.11001409306
1917,223237.58390499142
1918,140761.1231561444
1919,151181.34689810761
1920,159659.6987384148
1921,357441.82869668736
1922,328942.4025900361
1923,198815.45458900713
1924,184215.4343377585
1925,252151.9474616998
1926,349733.5568923461
1927,133122.09069600722
1928,145355.47773217768
1929,144432.02832419405
1930,138828.8788765337
1931,141449.29466471035
1932,154523.98885226852
1933,224388.31550538776
1934,178041.15065053408
1935,181589.72419216897
1936,178857.50136869724
1937,177969.18531821278
1938,219562.74228710393
1939,243197.61423716758
1940,212995.45074796153
1941,179717.14814790548
1942,178525.4448707492
1943,237033.23437436932
1944,358730.5925421035
1945,450092.7289951096
1946,170091.88625754174
1947,413347.56118650414
1948,166353.06324132715
1949,196633.60268257724
1950,181007.76546885064
1951,191582.1923658241
1952,191030.9532705728
1953,176437.70223721917
1954,179767.22859342833
1955,177634.66527131308
1956,210047.03704127183
1957,162882.15539834797
1958,211372.73891173335
1959,167322.75903181842
1960,124600.81224684625
1961,123904.38963651782
1962,102500.0
1963,99960.5373015254
1964,119500.0
1965,147770.05275170106
1966,136791.35660726082
1967,330110.0781013625
1968,220734.95407492647
1969,372282.04822585796
1970,319561.3234645203
1971,434471.04482148105
1972,306132.545810179
1973,424609.03272173234
1974,314571.13673180016
1975,377507.1467681838
1976,314525.38797316107
1977,306390.50677393907
1978,316989.179975652
1979,385613.77982558624
1980,319222.12510019727
1981,355547.5226575457
1982,227856.84939008777
1983,227856.84939008777
1984,154000.0
1985,201934.56120544783
1986,197766.04162245762
1987,194723.18783662948
1988,194716.3863316264
1989,196256.20501601917
1990,211322.2186237742
1991,211562.77732691675
1992,206534.19897408414
1993,193613.2692960809
1994,200417.1265390239
1995,179111.04997143405
1996,311958.23104420246
1997,318938.891579853
1998,304400.76600526203
1999,302748.93231194915
2000,299253.9221361266
2001,300559.0111035143
2002,241175.20215584195
2003,243247.852816683
2004,232066.4218427217
2005,233594.41810988708
2006,232326.9181457544
2007,238387.3810037852
2008,236324.9779441865
2009,215563.07087018836
2010,218550.2834272038
2011,133295.56854210942
2012,216277.49337313784
2013,204779.30266094697
2014,215196.39941237002
2015,207554.4582015291
2016,204211.3213909981
2017,209036.28452136207
2018,140265.31550492445
2019,123551.6442618566
2020,118498.32429142516
2021,134732.02827881905
2022,176422.8964163766
2023,150818.88695259375
2024,344576.3514514042
2025,359738.1149376115
2026,214350.21454721727
2027,152990.57010730254
2028,161503.86405317002
2029,175354.77779147992
2030,252284.40996866632
2031,213608.41445474132
2032,212592.02239763434
2033,214832.94065321234
2034,168436.99014079265
2035,217455.9954097113
2036,167074.78484214313
2037,167367.92845253556
2038,235433.4642696612
2039,220463.70374646568
2040,260531.0831425249
2041,219285.72402576995
2042,249115.7727650158
2043,156903.3050829815
2044,187635.02988026137
2045,173443.27259546975
2046,184513.78908740627
2047,171302.14457754334
2048,182009.71149307495
2049,148521.1088300436
2050,178667.1625465372
2051,117406.0964425847
2052,143931.56705514618
2053,142359.83329838817
2054,154144.11974488618
2055,152690.96334639797
2056,146516.90099425887
2057,150692.9750756307
2058,189506.95303197918
2059,138379.35865257485
2060,156561.47144389438
2061,135919.8827710139
2062,130200.01047848043
2063,146392.5662533276
2064,140910.21089800246
2065,113419.92506466227
2066,148635.3980389323
2067,128253.10108982827
2068,144101.36252997429
2069,113931.18476382628
2070,127317.85984043244
2071,161546.83034851658
2072,129169.8393760435
2073,140938.7628316784
2074,140517.3995782041
2075,147181.3095964273
2076,131235.27213832442
2077,153712.75828874283
2078,136127.6294497156
2079,165834.8432474743
2080,145159.71883253517
2081,143884.85529050257
2082,126794.24783930983
2083,168710.04857051422
2084,142780.00999085384
2085,141697.91778979893
2086,114710.25224809756
2087,129671.15587233851
2088,115971.15491532515
2089,108288.67986946431
2090,232794.2332397571
2091,120976.70576454487
2092,121750.39838140468
2093,120190.6104133559
2094,186903.06052202
2095,136580.3209151533
2096,106322.16320680743
2097,118079.80771953578
2098,151389.11519596176
2099,101326.75950201099
2100,115644.81157126476
2101,122991.06843515634
2102,128571.82515646619
2103,127450.14879171821
2104,121715.20122214803
2105,228275.91064599427
2106,102321.64609315188
2107,127060.86556160962
2108,113992.1263062172
2109,112450.0193655025
2110,128220.17386126453
2111,132759.166726092
2112,136809.00585411314
2113,133364.12299475432
2114,145387.0303641896
2115,137196.96208123444
2116,116759.96429055143
2117,138123.59797201864
2118,133285.0817070168
2119,125515.03802975576
2120,144336.58240242762
2121,115286.9699080557
2122,163019.1299702486
2123,108118.81917763095
2124,140188.73949324022
2125,124587.35512554205
2126,141019.68747213538
2127,149188.003595091
2128,206638.34205507283
2129,161771.09931670438
2130,122178.58188149352
2131,124662.62565548866
2132,116862.3399914408
2133,108162.80220583452
2134,116292.40577353591
2135,118515.03882077221
2136,81991.53726941686
2137,148693.4942426854
2138,134873.30296797474
2139,133258.36094532738
2140,133178.23021667244
2141,154732.3165666922
2142,140258.7596034502
2143,132355.06497556405
2144,127746.86063660865
2145,125924.63023283746
2146,140526.74264047845
2147,176662.1568560828
2148,154758.04968465693
2149,139095.5906294396
2150,203134.18638130868
2151,136434.45783370192
2152,112561.05324995871
2153,138077.72806869342
2154,91153.55155868182
2155,209044.9614597681
2156,222342.64207742334
2157,224694.44894347878
2158,217074.3598466608
2159,207683.8020136459
2160,205675.03460544144
2161,212694.47061307137
2162,159293.1857670275
2163,292609.497100466
2164,211413.4565916883
2165,176967.32918904335
2166,135462.31170412642
2167,196142.54398292562
2168,187229.78606695117
2169,196607.94820247518
2170,213676.38070460525
2171,138781.48334837487
2172,138726.81455259497
2173,136025.7408468614
2174,234983.56251812057
2175,252385.5737683069
2176,204539.25439761596
2177,219496.58174625612
2178,210012.99555009426
2179,144433.33333333334
2180,160524.69915413382
2181,207900.2042716269
2182,232528.586782989
2183,225969.23526384536
2184,129405.9686110124
2185,120207.9559271513
2186,142840.62472930786
2187,135835.2135598605
2188,136791.47629812607
2189,111723.72929786751
2190,83462.50495806776
2191,98860.20750228493
2192,96758.34991958839
2193,129508.19200520088
2194,118455.85030289087
2195,121073.305372855
2196,135926.78322621022
2197,130886.28805534498
2198,140521.61452077384
2199,160045.1141000464
2200,193240.2044338467
2201,179058.70343323838
2202,235115.10799704437
2203,184281.95109742673
2204,184203.99717362528
2205,211995.57996716574
2206,128461.49426117781
2207,194559.86726132702
2208,191265.95678121044
2209,179743.91632251482
2210,113134.35756583796
2211,110664.08620633176
2212,111697.18922483793
2213,120778.24011888333
2214,116258.21857221551
2215,116418.25388255471
2216,125098.81436117375
2217,74178.74188465899
2218,78200.56680888553
2219,80126.93458351053
2220,123208.88454078061
2221,332340.50392469566
2222,271427.8989389829
2223,208773.3369804574
2224,167252.24054132221
2225,150052.48218640714
2226,168767.66503413522
2227,265126.2330846293
2228,262423.23703838326
2229,236613.48997219338
2230,178727.01770775835
2231,240429.62214146167
2232,179381.7510086749
2233,253181.3864526604
2234,255492.7389149673
2235,261095.99839632123
2236,258461.22330937543
2237,270829.1547621916
2238,161623.8768620792
2239,139822.45852604895
2240,164430.1834643909
2241,144267.4817989126
2242,117233.21499075505
2243,102238.42423329913
2244,92291.34280564274
2245,91687.68882464412
2246,133582.11523091106
2247,99924.27563421626
2248,151879.31797431997
2249,149710.5890762121
2250,146017.58001518293
2251,118041.74910492709
2252,148396.85356043078
2253,174415.64447432905
2254,173493.4616689761
2255,178797.69053764496
2256,197080.82021204586
2257,180097.85809452456
2258,177149.8807491447
2259,181480.69844865837
2260,171197.1049840431
2261,217718.12373187926
2262,213597.73042923072
2263,350477.8913695722
2264,453548.30027860176
2265,167786.54127867782
2266,285883.0985593213
2267,355054.9038338379
2268,446401.506318063
2269,148794.95998935233
2270,204409.16096944848
2271,159236.999078714
2272,183311.75427474937
2273,172778.83429779537
2274,157494.97148155243
2275,162917.046353064
2276,169376.92874600462
2277,220273.77994257264
2278,156669.81728783503
2279,139146.49550896254
2280,151571.3850968946
2281,194317.9489385873
2282,179578.7208199463
2283,95714.29908411881
2284,101350.44475898627
2285,141626.5512608093
2286,156258.07070589543
2287,387411.91888597346
2288,313785.696339496
2289,310798.2260203555
2290,438253.03663115186
2291,308129.43033091654
2292,361634.0663399385
2293,447560.9978572712
2294,331414.03044761857
2295,355741.1982761716
2296,318702.0154530198
2297,416711.2770031709
2298,353871.1199760498
2299,320202.65787914576
2300,303678.135839622
2301,296531.6613084999
2302,292190.1190057486
2303,216559.96029926892
2304,311680.5294306645
2305,209062.65622648122
2306,209071.02374466773
2307,214483.86882374925
2308,209500.0
2309,371105.6807091637
2310,254000.0
2311,186778.09840378992
2312,199405.90443360645
2313,199433.72044179196
2314,178968.5076948079
2315,182144.95273289838
2316,197398.40998323073
2317,172279.1963471187
2318,191915.64424632996
2319,194687.1004270836
2320,194726.14394413854
2321,188448.4903525603
2322,189458.8148542011
2323,214491.38992265763
2324,194968.15587892552
2325,189433.39239650805
2326,189881.8383615311
2327,216046.8610281007
2328,208004.7430355012
2329,180801.6141827516
2330,179106.2188511439
2331,319360.71676018124
2332,347863.20818048733
2333,316414.0245087584
2334,296392.3470504129
2335,302832.2842998134
2336,335001.907582394
2337,231052.69215488908
2338,233194.36632466828
2339,232880.76942985324
2340,311467.65479483246
2341,235782.73996077743
2342,226333.33621322288
2343,207185.12442894053
2344,233597.84303293485
2345,243795.7612068579
2346,237124.29728393725
2347,234501.81015813703
2348,224584.77769910594
2349,235020.64809673323
2350,237766.9321700656
2351,324639.6226430392
2352,231238.9715116472
2353,238177.8930944654
2354,144331.78762477767
2355,220749.97918390497
2356,190631.27875518298
2357,207382.98177096064
2358,221321.7237081177
2359,147444.32828059184
2360,134708.62756733398
2361,131531.30245769373
2362,259586.06235345374
2363,121449.79927527504
2364,133757.12691696075
2365,216251.54092041007
2366,210361.72430092792
2367,207383.11637144454
2368,214654.0962622645
2369,216574.3766156122
2370,179189.97894629196
2371,177121.0556603535
2372,214024.24123582427
2373,246767.06670348486
2374,200686.7527305137
2375,274312.72717276646
2376,260031.7457892063
2377,255033.75958250067
2378,184595.6217841522
2379,209487.56386466522
2380,157668.0506913948
2381,158718.36347601272
2382,169482.09478916868
2383,184416.84009887674
2384,208940.51889049858
2385,170514.61351502698
2386,181283.96130422037
2387,132792.93242554594
2388,94507.09975434482
2389,156138.7624043534
2390,149307.69299833
2391,125195.36658910925
2392,126978.48294058871
2393,159841.4633277645
2394,142723.54070526376
2395,170723.71285152927
2396,136058.24052735875
2397,143072.58846377017
2398,146171.78753883747
